Unnamed: 0,QUOTE,CONSUMER_CREDIT_JUDGEMENTS_GUAR1,CONSUMER_CREDIT_INSOLVENCY_NOTICES_GUAR1,CONSUMER_CREDIT_CREDIT_DEFAULTS_GUAR1,CONSUMER_CREDIT_COMPANY_AFFILIATIONS_GUAR1,CONSUMER_CREDIT_FILE_ACTIVITY_GUAR1,CONSUMER_CREDIT_SCORE_GUAR1,CONSUMER_CREDIT_RISK_ODDS_GUAR1,CONSUMER_CREDIT_JUDGEMENTS_GUAR2,CONSUMER_CREDIT_INSOLVENCY_NOTICES_GUAR2,CONSUMER_CREDIT_CREDIT_DEFAULTS_GUAR2,CONSUMER_CREDIT_COMPANY_AFFILIATIONS_GUAR2,CONSUMER_CREDIT_FILE_ACTIVITY_GUAR2,CONSUMER_CREDIT_SCORE_GUAR2,CONSUMER_CREDIT_RISK_ODDS_GUAR2,CONSUMER_CREDIT_JUDGEMENTS_GUAR3,CONSUMER_CREDIT_INSOLVENCY_NOTICES_GUAR3,CONSUMER_CREDIT_CREDIT_DEFAULTS_GUAR3,CONSUMER_CREDIT_COMPANY_AFFILIATIONS_GUAR3,CONSUMER_CREDIT_FILE_ACTIVITY_GUAR3,CONSUMER_CREDIT_SCORE_GUAR3,CONSUMER_CREDIT_RISK_ODDS_GUAR3,COMMERCIAL_CREDIT_DIRECTORS,COMMERCIAL_CREDIT_JUDGEMENTS,COMMERCIAL_CREDIT_CREDIT_DEFAULTS,COMMERCIAL_CREDIT_INSOLVENCIES,COMMERCIAL_CREDIT_CREDIT_ACTIVITY,COMMERCIAL_CREDIT_PPSR,COMMERCIAL_CREDIT_NOTIFICATIONS,COMMERCIAL_CREDIT_PUBLIC_NOTICES,COMMERCIAL_CREDIT_SCORE,COMMERCIAL_CREDIT_CREDIT_LIMIT,COMMERCIAL_CREDIT_SUPPLIERS,COMMERCIAL_CREDIT_DSO_CURRENT,COMMERCIAL_CREDIT_DSO_ONE_MONTH,COMMERCIAL_CREDIT_DSO_TWO_MONTHS,DIRECTOR_PROPERTY_TYPE_D1,DIRECTOR_PROPERTY_RATEABLE_VALUE_D1,DIRECTOR_PROPERTY_IMPROVEMENTS_D1,DIRECTOR_PROPERTY_LAND_VALUE_D1,DIRECTOR_PROPERTY_TYPE_D2,DIRECTOR_PROPERTY_RATEABLE_VALUE_D2,DIRECTOR_PROPERTY_IMPROVEMENTS_D2,DIRECTOR_PROPERTY_LAND_VALUE_D2,DIRECTOR_PROPERTY_TYPE_D3,DIRECTOR_PROPERTY_RATEABLE_VALUE_D3,DIRECTOR_PROPERTY_IMPROVEMENTS_D3,DIRECTOR_PROPERTY_LAND_VALUE_D3,ORG_TYPE,INDUSTRY_CLASSIFICATION,PRIOR_FUNDTAP_HISTORY_COMPLETED_SUM,PRIOR_FUNDTAP_HISTORY_FUNDED_SUM,PRIOR_FUNDTAP_HISTORY_DUE_SUM,P_L_TOTAL_INCOME_CURRENT,P_L_GROSS_PROFIT_CURRENT,P_L_TOTAL_OTHER_INCOME_CURRENT,P_L_TOTAL_OPERATING_EXPENSES_CURRENT,P_L_NET_PROFIT_CURRENT,P_L_TOTAL_INCOME_YR1,P_L_GROSS_PROFIT_YR1,P_L_TOTAL_OTHER_INCOME_YR1,P_L_TOTAL_OPERATING_EXPENSES_YR1,P_L_NET_PROFIT_YR1,P_L_TOTAL_INCOME_YR2,P_L_GROSS_PROFIT_YR2,P_L_TOTAL_OTHER_INCOME_YR2,P_L_TOTAL_OPERATING_EXPENSES_YR2,P_L_NET_PROFIT_YR2,P_L_TOTAL_INCOME_YR3,P_L_GROSS_PROFIT_YR3,P_L_TOTAL_OTHER_INCOME_YR3,P_L_TOTAL_OPERATING_EXPENSES_YR3,P_L_NET_PROFIT_YR3,ACCOUNTS_PAYABLE_TOTAL_CURRENT_MONTH,ACCOUNTS_PAYABLE_TOTAL_ONE_MONTH_PAST,ACCOUNTS_PAYABLE_TOTAL_TWO_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_THREE_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_FOUR_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_FIVE_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_SIX_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_SEVEN_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_EIGHT_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_NINE_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_TEN_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_ELEVEN_MONTHS_PAST,ACCOUNTS_PAYABLE_TOTAL_TWELVE_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_CURRENT_MONTH,ACCOUNTS_RECEIVABLE_TOTAL_ONE_MONTH_PAST,ACCOUNTS_RECEIVABLE_TOTAL_TWO_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_THREE_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_FOUR_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_FIVE_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_SIX_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_SEVEN_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_EIGHT_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_NINE_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_TEN_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_ELEVEN_MONTHS_PAST,ACCOUNTS_RECEIVABLE_TOTAL_TWELVE_MONTHS_PAST,BANK_SUMMARY_TOTAL_SPENT_CURRENT,BANK_SUMMARY_TOTAL_RECEIVED_CURRENT,BANK_SUMMARY_TOTAL_SPENT_M1,BANK_SUMMARY_TOTAL_RECEIVED_M1,BANK_SUMMARY_TOTAL_SPENT_M2,BANK_SUMMARY_TOTAL_RECEIVED_M2,BANK_SUMMARY_TOTAL_SPENT_M3,BANK_SUMMARY_TOTAL_RECEIVED_M3,EXEC_SUMMARY_CASH_RECEIVED_CURRENT,EXEC_SUMMARY_CASH_SPENT_CURRENT,EXEC_SUMMARY_CASH_SURPLUS_DEFICIT_CURRENT,EXEC_SUMMARY_CLOSING_BANK_BALANCE_CURRENT,EXEC_SUMMARY_INCOME_CURRENT,EXEC_SUMMARY_DIRECT_COSTS_CURRENT,EXEC_SUMMARY_GROSS_PROFIT_LOSS_CURRENT,EXEC_SUMMARY_OTHER_INCOME_CURRENT,EXEC_SUMMARY_EXPENSES_CURRENT,EXEC_SUMMARY_PROFIT_LOSS_CURRENT,EXEC_SUMMARY_DEBTORS_CURRENT,EXEC_SUMMARY_CREDITORS_CURRENT,EXEC_SUMMARY_NET_ASSETS_CURRENT,EXEC_SUMMARY_NUMBER_OF_INVOICES_ISSUED_CURRENT,EXEC_SUMMARY_AVERAGE_VALUE_OF_INVOICES_CURRENT,EXEC_SUMMARY_GROSS_PROFIT_MARGIN_CURRENT,EXEC_SUMMARY_NET_PROFIT_MARGIN_CURRENT,EXEC_SUMMARY_RETURN_ON_INVESTMENT_CURRENT,EXEC_SUMMARY_AVERAGE_DEBTORS_DAYS_CURRENT,EXEC_SUMMARY_AVERAGE_CREDITORS_DAYS_CURRENT,EXEC_SUMMARY_SHORT_TERM_CASH_FORECAST_CURRENT,EXEC_SUMMARY_CURRENT_ASSETS_TO_LIABILITIES_CURRENT,EXEC_SUMMARY_TERM_ASSETS_TO_LIABILITIES_CURRENT,EXEC_SUMMARY_CASH_RECEIVED_M1,EXEC_SUMMARY_CASH_SPENT_M1,EXEC_SUMMARY_CASH_SURPLUS_DEFICIT_M1,EXEC_SUMMARY_CLOSING_BANK_BALANCE_M1,EXEC_SUMMARY_INCOME_M1,EXEC_SUMMARY_DIRECT_COSTS_M1,EXEC_SUMMARY_GROSS_PROFIT_LOSS_M1,EXEC_SUMMARY_OTHER_INCOME_M1,EXEC_SUMMARY_EXPENSES_M1,EXEC_SUMMARY_PROFIT_LOSS_M1,EXEC_SUMMARY_DEBTORS_M1,EXEC_SUMMARY_CREDITORS_M1,EXEC_SUMMARY_NET_ASSETS_M1,EXEC_SUMMARY_NUMBER_OF_INVOICES_ISSUED_M1,EXEC_SUMMARY_AVERAGE_VALUE_OF_INVOICES_M1,EXEC_SUMMARY_GROSS_PROFIT_MARGIN_M1,EXEC_SUMMARY_NET_PROFIT_MARGIN_M1,EXEC_SUMMARY_RETURN_ON_INVESTMENT_M1,EXEC_SUMMARY_AVERAGE_DEBTORS_DAYS_M1,EXEC_SUMMARY_AVERAGE_CREDITORS_DAYS_M1,EXEC_SUMMARY_SHORT_TERM_CASH_FORECAST_M1,EXEC_SUMMARY_CURRENT_ASSETS_TO_LIABILITIES_M1,EXEC_SUMMARY_TERM_ASSETS_TO_LIABILITIES_M1,FUNDTAP_LOAN_PRINCIPAL,LINE_OF_BUSINESS,CUSTOMER_TYPE,ACCOUNTING_SOFTWARE,CUSTOMER_UID,COMMERCIAL_CREDIT_REPORT_CREATION_DATE,CONSUMER_CREDIT_REPORT_FIRST_CREATION_DATE,CONSUMER_CREDIT_REPORT_SECOND_CREATION_DATE,CONSUMER_CREDIT_REPORT_THIRD_CREATION_DATE,BANK_STATEMENT_CREATION_DATE,XERO_REPORT_CREATION_DATE,FUNDTAP_PROFIT_LOSS,FUNDTAP_STATUS,COUNTRY,FUNDTAP_FEE,WEEKS_PAST_DUE,WEEKS_OVERDUE,WEEKS_IN_DEFAULT,PRIOR_FUNDTAP_HISTORY_PENDING_SUM,TOTAL_BANK,ACCOUNTS_RECEIVABLE,GST,TOTAL_CURRENT_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_NON_CURRENT_ASSETS,TOTAL_ASSETS,ACCOUNTS_PAYABLE,TOTAL_CURRENT_LIABILITIES,TOTAL_NON_CURRENT_LIABILITIES,TOTAL_LIABILITIES,NET_ASSETS,CURRENT_YEAR_EARNINGS,RETAINED_EARNINGS,TOTAL_EQUITY
3813,FT7445,,,,,1.0,,,,,,4.0,2.0,866,56.689,,,,,,,,3.0,,,,12.0,6.0,,,976,23000.0,6.0,,,30.0,Residential,470000,230000,240000,,,,,,,,,COMPANY,,322475.35,35830.87,35830.87,1276786.23,291515.08,0,703963.96,-412448.88,1903078.99,537367.60,0,523930.79,13436.81,1210240.22,-23044.63,0,381042.63,-404087.26,484080.18,-353936.67,0,255410.71,-609347.38,17336,46224,0,0,0,0,0,0,0,0,0,0,0.0,92484,55781,59022,43831,130000,17572,16993,22198.0,26651.0,39108,13731,0,0.0,205441.02,173175.21,274745.1,308954.26,406615.47,441709.34,305175.16,198971.44,"85,511","117,952","-31,820","-310,641","114,168","8,900","105,268",0,"28,686","76,583","700,461","68,270","-313,091",4.0,"28,542",92.20%,67.10%,293.50%,190,56,"632,192",2.0,0.0,"276,917","242,708","34,678","-278,820","145,925","97,489","48,436",0,"109,964","-61,528","660,360","59,754","-389,673",33.0,"4,146",33.20%,42.20%,189.50%,136,9,"600,606",2.0,0.0,1428.75,"Website Management, Development & Sales",B2B Service Provider,Xero,175,2020-01-31 12:56:52,2021-12-14 15:41:55,2021-12-14 16:07:33,,2021-12-14 02:53:27,2021-12-14 02:53:27,,Cust Not Require,NZL,374.69,,,,0.0,,283652.48,69054.71,320473.55,113267.78,,485728.41,166894.51,951584.26,519171.74,1546710.08,-1060981.67,-310295.97,-2110419.95,-1060981.67
8363,FT771,,,,5.0,9.0,568.0,6.386,,,,2.0,4.0,550.0,4.477,,,,9.0,2.0,894.0,72.254,2.0,,,,15.0,12.0,,,980.0,,6.0,,,,,,,,,,,,,,,,COMPANY,Wholesale Trade,64859.21,22018.84,0.0,2732920.39,238086.13,44193.44,270732.54,11547.03,3934593.28,340623.56,52930.04,334301.08,30011.18,1637281.09,236107.47,0.0,194558.15,19617.19,656700.47,117581.27,0.0,101913.79,4487.61,1493.0,0.0,0.0,0.0,406731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80163.0,0.0,0.0,0.0,459638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51540.92,20936.02,405765.2,419440.39,441466.58,475615.66,346930.71,331622.17,"497,834","484,335","13,498","97,900","369,828","329,935","39,893","6,444","60,665","-14,328","472,660","413,371","129,836",633.0,602,12.30%,3.80%,132.40%,39.0,33,"59,289",1.0,1.0,"419,240","405,565","13,675","84,402","358,679","231,665","127,014","8,452","63,120","72,347","466,615","398,452","148,065",680.0,546,36.90%,19.70%,586.30%,38.0,41,"68,163",1.0,1.0,2590.61,Importer & Wholesaler,Distributors/Wholesalers,Xero,181,2020-01-31 12:40:45,2020-01-31 12:41:17,2020-02-17 16:08:40,,2020-02-27 14:02:22,2020-02-27 14:02:22,-20.0,Completed,NZL,,1.0,,,0.0,,,,,,,,,,,,,,,
7635,FT1751,,,,2.0,7.0,563.0,23.835,,,,2.0,7.0,581.0,4.798,,,,9.0,2.0,894.0,72.254,2.0,,,,8.0,6.0,,,958.0,1100.0,6.0,,60.0,30.0,,,,,,,,,,,,,COMPANY,,37927.85,10458.76,0.0,118229.73,65631.39,0.0,61659.58,3971.81,369938.65,217091.57,0,158209.86,58881.71,263011.36,132064.47,0,141749.35,-9684.88,200777.57,85785.33,0,103165.58,-17380.25,0.0,0,0,0,1114,0,0,12027,21937,3460,715,158,0.0,0,0,0,0,1651,0.0,0.0,18440.0,30125.0,297.0,546.0,115.0,0.0,24608.21,11771.95,27967.45,40631.03,65832.42,33362.84,50819.94,75414.97,"39,148","50,402","-11,254","-34,249","30,426","6,854","23,572",0,"15,493","8,078","36,501","20,645","-6,101",180,166,77.50%,26.60%,"1,588.90%",37,29,"15,856",-2.0,0.0,"38,411","25,747","12,664","-22,996","28,391","14,179","14,212",0,"14,930",-718,"34,325","32,183","-14,180",141,198,50.10%,2.50%,60.70%,36,33,"2,142",-13.0,0.0,409.86,Food Product Manufacturing,Other,Xero,169,2019-08-28 15:48:10,2020-01-20 13:52:02,2020-01-20 13:55:16,,2020-02-26 13:05:14,2020-02-26 13:05:14,29.0,Completed,NZL,49.36,,,,0.0,-34311.39,36500.7,11649.98,66513.17,36640.81,,68842.59,21023.26,25140.01,95417.99,120558.0,-51715.41,9813.08,-61628.49,-51715.41
7334,FT2103,,,,8.0,7.0,513.0,0.231,,,,2.0,4.0,573.0,4.477,,,,9.0,2.0,894.0,72.254,1.0,,,,6.0,2.0,,,851.0,,,,,,Lifestyle,750000.0,375000.0,375000.0,,,,,,,,,COMPANY,Wholesale Trade,25985.96,12571.11,0.0,142509.50,136635.02,-553.21,143953.49,-7871.68,1780.00,-1737.39,0,38646.99,-40384.38,,,,,,,,,,,0.0,0,0,0,0,19024,6767,0,0,0,0,0,0.0,0,0,0,0,0,37539.0,45479.0,0.0,0.0,0.0,0.0,0.0,0.0,29744.37,22705.29,32429.18,39495.37,56565.28,26503.86,35559.83,69003.72,"64,488","63,425","1,063","22,840","60,375","2,674","57,701",0,"36,847","20,854","71,869","13,946","-43,636",104,581,95.60%,34.50%,573.50%,36,11,"57,923",1.0,0.0,"39,495","32,429","7,066","21,777","39,400","1,858","37,542",0,"31,427","6,115","46,756","17,189","-64,490",76,518,95.30%,15.50%,113.80%,37,16,"29,566",1.0,0.0,900.45,Wholesale,Distributors/Wholesalers,Xero,472,2019-08-23 08:37:15,2019-04-29 14:17:06,,,2020-02-25 16:45:11,2020-02-25 16:45:11,20.0,Completed,NZL,60.17,2.0,,,0.0,22583.47,71869.25,10444.66,69475.25,12647.97,,104706.69,13946.47,78087.66,12779.53,90867.19,13839.5,-30437.89,-5722.61,13839.5
2354,FT10323,,,,,,505,,,,,,,,,,,,,,,,,,,,,,,,654,,,,,,,,,,,,,,,,,,COMPANY,,10193.55,1429.48,1429.48,0,0,118107.53,127051.91,-8944.38,0,0,251298.42,285068.14,-33769.72,0,0,193845.42,209041.43,-15196.01,0,0,132100.61,144308.66,-12208.05,0,2619,5262,0,0,0,0,0,0,0,0,0,0.0,5025,15786,12270,9453,3959,736,463,681.0,1632.0,462,1076,98,0.0,13115.19,6443.15,,6616.84,8089.07,13451.82,29793.31,14464.74,"6,291","12,963","-6,672","-25,074",0,0,0,"4,898","2,037","2,861","51,776","7,881","-73,000",27.0,181,100.00%,58.40%,47.00%,317,116,"43,895",0.0,1.0,"6,617",0,"6,617","-18,402",0,0,0,"19,600","10,963","8,637","52,679","12,260","-75,861",142.0,138,100.00%,44.10%,136.60%,83,35,"40,420",0.0,1.0,1429.48,Transport,B2B Service Provider,Xero,2454,2022-07-22 13:47:22,2022-07-22 09:53:57,,,2022-09-14 12:21:07,2022-09-14 12:21:07,61.0,Completed,AUS,80.5,1.0,,,3732.14,-17524.63,51775.92,37047.56,50719.98,83880.33,,117075.68,7880.87,125981.85,64093.92,190075.77,-73000.09,9160.97,-82185.06,-73000.09
7295,FT2151,,,,5.0,9.0,568.0,6.386,,,,2.0,4.0,550.0,4.477,,,,9.0,2.0,894.0,72.254,2.0,,,,15.0,12.0,,,980.0,,6.0,,,,,,,,,,,,,,,,COMPANY,Wholesale Trade,299199.83,60007.97,0.0,1634507.14,279576.80,16137.47,207670.70,88043.57,4019241.43,377184.47,66409.61,399489.14,44104.94,3934593.28,340623.56,52930.04,334301.08,30011.18,1637281.09,236107.47,0,194558.15,19617.19,0.0,0,0,0,34048,45058,46361,45495,18195,29993,14012,21279,0.0,0,0,0,0,21315,213420.0,104550.0,9004.0,34494.0,9064.0,1588.0,1163.0,0.0,285205.69,251025.82,364845.02,392380.04,376125.11,373828.24,430820.89,444313.51,"318,301","344,769","-26,468","46,459","210,757","170,774","39,984","3,870","56,073","-12,220","332,374","251,098","263,075",418,511,20.40%,5.70%,55.70%,46,33,"81,276",3.0,1.0,"391,080","363,545","27,535","72,927","261,383","246,290","15,093","3,495","64,866","-46,277","364,500","248,209","275,295",484,508,7.00%,17.50%,201.70%,43,25,"116,291",2.0,1.0,3049.89,Importer & Wholesaler,Distributors/Wholesalers,Xero,181,2020-01-31 12:40:45,2020-01-31 12:41:17,2020-02-17 16:08:40,,2020-02-25 16:19:22,2020-02-25 16:19:22,123.0,Completed,NZL,223.29,4.0,,,25486.34,,,,,,,,,,,,,,,
4560,FT5875,,,,10.0,8.0,702.0,13.69,,,,7.0,9.0,751.0,20.93,,,,,,,,3.0,,,,17.0,18.0,,,958.0,4000.0,6.0,30.0,46.0,48.0,Residential,850000.0,160000.0,690000.0,,,,,,,,,COMPANY,Other Services,249923.11,63595.47,22935.07,276088.76,212088.48,0.0,172223.69,39864.79,1491237.54,1031910.60,120116.20,1032956.31,119070.49,1773827.74,1239585.07,0,1285758.95,-46173.88,1907834.59,1324917.93,0,1342600.10,-17682.17,0.0,0,0,78325,71832,13206,0,129,0,0,0,0,0.0,0,0,0,54042,31001,20113.0,7286.0,7874.0,13335.0,3708.0,1452.0,629.0,0.0,195472.44,192778.89,227824.18,207439.53,240586.35,243661.66,158987.94,158326.1,"223,564","242,705","-19,141","-15,358","173,294","46,263","127,031",0,"104,248","22,783","166,576","163,997","37,942",307,566,73.30%,13.10%,720.60%,30,34,"2,579",1.0,0.0,"207,440","227,824","-20,385","3,783","151,811","35,642","116,170",0,"100,405","15,765","137,907","166,212","15,159",271,554,76.50%,10.40%,"1,247.90%",27,37,"-28,305",0.0,0.0,1758.47,Digital printing,B2B Service Provider,Xero,849,2019-12-17 13:01:27,2020-11-02 09:31:14,2019-12-18 09:31:13,,2021-05-26 09:00:12,2021-05-26 09:00:12,90.0,Completed,NZL,110.27,1.0,,,0.0,-1250.65,129713.49,54091.9,143853.72,38512.64,0.0,181115.71,165018.16,347156.65,-123544.47,223612.18,-42496.47,29737.94,-72234.41,-42496.47
4271,FT6307,,,,2.0,8.0,744.0,19.698,,,,,,,,,,,,,,,1.0,,,,4.0,3.0,,,913.0,,6.0,,,30.0,Residential,325000.0,145000.0,180000.0,,,,,,,,,COMPANY,,219548.6,30493.7,0.0,160159.84,125038.25,0.0,114251.15,10787.10,1656802.02,796987.23,0,593973.45,203013.78,634222.86,323693.30,0,309275.56,14417.74,470927.62,265867.54,0,212999.72,52867.82,3633.0,20985,29876,4006,0,0,707,0,0,1561,19211,0,0.0,33695,18244,67814,0,782,186.0,0.0,0.0,0.0,25909.0,85.0,251.0,0.0,383.74,,95378.11,77092.35,113833.26,115478.11,60643.58,42798.09,0,384,-384,"-125,258","28,629","1,458","27,171",0,"6,349","20,821","90,424","80,407","475,666",12,"2,442",94.90%,72.70%,52.50%,98,319,"10,018",3.0,0.0,"62,255","80,541","-18,286","-124,874","24,715","7,139","17,576",0,"35,705","-18,129","57,048","77,167","454,844",20,"1,312",71.10%,73.40%,47.80%,69,54,"-20,119",3.0,0.0,14386.5,services,B2B Service Provider,Xero,806,2019-11-30 10:16:44,2020-12-07 10:34:11,,,2021-07-05 15:24:52,2021-07-05 15:24:52,500.0,Overdue,NZL,2119.65,81.0,81.0,64.0,0.0,,,,,,,,,,,,,,,
5465,FT4643,,,,10.0,8.0,702.0,13.69,,,,7.0,9.0,751.0,20.93,,,,,,,,3.0,,,,17.0,18.0,,,958.0,4000.0,6.0,30.0,46.0,48.0,Residential,850000.0,160000.0,690000.0,,,,,,,,,COMPANY,Other Services,136005.45,20244.3,20244.3,1031095.84,721819.92,101343.4,718770.56,104392.76,1758761.74,1224519.07,0,1280816.94,-56297.87,1907834.59,1324917.93,0,1342600.10,-17682.17,2270206.34,1522217.73,4712.26,1425166.63,101763.36,0.0,19555,68991,44898,34479,0,0,0,0,0,584,0,0.0,0,42114,27469,2860,3453,629.0,7211.0,0.0,85.0,0.0,0.0,0.0,0.0,174554.91,142242.34,205575.75,203302.57,206374.33,224664.52,192951.23,166650.43,"144,001","203,549","-59,548","-27,690","100,202",306,"99,896",0,"76,527","23,369","83,343","127,967","-29,361",223,449,99.70%,23.30%,955.10%,26,52,"-44,624",0.0,0.0,"203,303","205,576","-2,273","31,858","167,164","50,631","116,532",0,"86,491","30,041","88,318","179,866","-52,730",341,491,69.70%,18.00%,683.70%,16,39,"-91,548",0.0,0.0,105.57,Digital printing,B2B Service Provider,Xero,849,2019-12-17 13:01:27,2020-11-02 09:31:14,2019-12-18 09:31:13,,2021-01-07 09:06:14,2021-01-07 09:06:14,2.0,Completed,NZL,41.59,2.0,,,0.0,14757.03,50956.4,40709.5,66846.63,46988.1,1310.0,129901.76,188596.97,357005.67,-128345.12,228660.55,-98758.79,20917.13,-119675.92,-98758.79
7493,FT1912,,,,4.0,1.0,632.0,9.68,,,,2.0,1.0,830.0,41.499,,,,9.0,2.0,894.0,72.254,1.0,,,,1.0,,,,980.0,,6.0,,,,Residential apartment,450000.0,305000.0,145000.0,,,,,,,,,COMPANY,Information Media and Telecommunication,16717.86,3512.53,0.0,23211.45,23211.45,0.0,19748.39,3463.06,72182.33,72182.33,0,52646.94,19535.39,110756.11,110756.11,0,67264.70,43491.41,67669.16,67669.16,0,37034.22,30634.94,0.0,0,0,0,0,0,1445,2375,0,0,0,0,0.0,0,0,0,0,0,0.0,948.0,4889.0,3906.0,0.0,0.0,0.0,0.0,1964.92,3567.59,14121.58,11094.76,10409.52,11456.27,14598.68,12914.44,"10,849","9,878",971,"-6,997","6,614",0,"6,614",0,"6,148",466,"9,020","4,855","69,761",45,146,100.00%,7.00%,8.00%,42,24,"4,164",0.0,0.0,"11,095","14,122","-3,027","-7,967","7,080",0,"7,080",0,"4,563","2,518","9,253","2,841","69,370",51,138,100.00%,35.60%,43.60%,41,19,"6,412",0.0,0.0,773.67,Graphic Design & Web Development,B2B Service Provider,Xero,342,2019-02-07 09:52:36,2019-02-07 09:51:42,,,2020-02-26 12:19:12,2020-02-26 12:19:12,-24.0,Completed,NZL,56.25,4.0,,,0.0,,,,,,,,,,,,,,,
1954,FT10929,,,,,,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLE_TRADER,Financial and Insurance Services,19998.0,0.0,0.0,69288.69,55503.37,0,10189.38,45313.99,182944.25,171140.30,0,23996.09,147144.21,112652.97,110735.19,0,25536.56,85198.63,14878.45,13490.95,0,8865.78,4625.17,0,0,0,0,6074,0,0,0,0,0,0,0,0.0,13310,440,0,0,0,0,0,0.0,0.0,0,0,0,0.0,25524.45,28601.0,14994.38,9850.5,25112.12,27013.93,29885.4,30386.48,"18,156","15,079","3,077","2,107","15,495",173,"15,323",0,432,"14,891","12,760","6,074","-14,009",8.0,"1,937",98.90%,96.10%,"1,275.60%",26,312,"6,686",1.0,0.0,"8,267","13,410","-5,144",-970,"10,450",326,"10,124",0,"1,086","9,038","10,505","9,826","-21,564",6.0,"1,742",96.90%,86.50%,502.90%,30,209,679,0.0,0.0,2821.5,Business & Management Consultancy Services,Consultants,Xero,2223,,,,,2022-10-26 03:03:53,2022-10-26 03:03:53,116.0,Completed,AUS,135.71,,,,0.0,2106.98,12760.0,4862.62,12760.0,0.0,,14866.98,6074.35,28875.74,,28875.74,-14008.76,36617.89,245664.11,-14008.76
3708,FT7614,,,,,24.0,613,6.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLE_TRADER,,22736.58,20869.31,2333.79,178469.11,66862.71,2370.17,14671.69,54561.19,205632.67,-6106.71,6100.00,15985.27,-15991.98,85939.58,8989.07,0,10337.39,-1348.32,39372.50,19209.47,0,6426.74,12782.73,7912,11066,4334,1372,0,0,0,0,0,0,0,0,0.0,6792,1642,543,0,0,0,0,0.0,0.0,0,0,0,0.0,21123.3,21705.4,36736.01,50198.61,42128.09,65196.08,35104.47,39850.87,"17,094","16,511",582,"47,653","13,397","7,568","5,828",0,869,"4,959","8,664","24,685","-29,175",59.0,227,43.50%,37.00%,204.00%,20,91,"-16,021",1.0,0.0,"38,853","25,391","13,463","47,070","21,757","10,921","10,836",0,"1,604","9,232","3,750","23,396","-32,443",100.0,218,49.80%,42.40%,341.50%,5,58,"-19,646",1.0,0.0,691.2,Jewellery Retail,Distributors/Wholesalers,Xero,1611,,2021-09-20 13:36:43,,,2022-01-16 06:24:27,2022-01-16 06:24:27,57.0,Completed,NZL,57.04,,,,0.0,11287.86,3533.74,24926.16,24466.94,7343.91,,43098.71,28214.58,51937.43,34252.71,86190.14,-43091.43,18373.46,,-43091.43
5965,FT3774,,,,3.0,9.0,730.0,17.448,,,,,,,,,,,,,,,1.0,,,,4.0,3.0,,,913.0,,6.0,,,30.0,Residential,325000.0,145000.0,180000.0,,,,,,,,,COMPANY,,104211.35,0.0,0.0,1245668.19,1489417.21,0.0,192286.98,1297130.23,634480.91,217927.78,0,215705.72,2222.06,470927.62,265867.54,0,212999.72,52867.82,122032.37,108328.20,0,109249.50,-921.30,8781.0,22925,0,0,0,0,0,0,0,0,0,0,0.0,70651,15672,46448,6967,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22866.91,30467.06,307881.61,101445.13,658518.39,660105.17,619368.09,709173.97,"23,353","15,753","7,600","-90,895","62,186","-1,312,310","1,374,496",0,"29,852","1,344,644","140,864","32,090","1,476,437",17,"3,661","2,210.30%","2,162.30%","1,092.90%",70,-1,"108,774",24.0,0.0,"86,747","293,184","-206,437","-98,495","22,645","257,640","-234,995",0,"52,476","-287,471","77,817","21,345","116,816",30,790,"1,037.70%","1,269.50%","2,953.10%",103,2,"56,472",3.0,0.0,2070.0,services,B2B Service Provider,Xero,806,2019-11-30 10:16:44,2019-11-30 10:06:39,,,2020-07-15 21:22:14,2020-07-15 21:22:14,36.0,Completed,NZL,235.99,10.0,9.0,6.0,0.0,,,,,,,,,,,,,,,
